txn_id,complaint_id,sender_vpa_hash,complaint_ts,scam_type,amount_bucket,complaint_status,resolution_days,bank_id,sender_state,fraud_type,amount_numeric,upi_remark,txn_timestamp,is_fraud,complaint_date,complaint_week
dc28a8db-98e9-43b6-97e8-b56c9032ea77,SATARK-792A6BEF,dcddbf40e5b37325,2024-02-19T21:30:02.104Z,JOB,S,OPEN,,ICICI003,Maharashtra,JOB,1800.0,training fee job guarantee sir,2024-02-18T06:07:26.000Z,true,2024-02-19,2024-02-19T00:00:00.000Z
a40ebbac-fb76-4a24-ac7f-f42f61854241,SATARK-EA34AC46,5b5606b36feebbf5,2024-03-23T02:56:25.838Z,KYC,S,RESOLVED,37.0,SBI001,Andhra Pradesh,KYC,1109.48,account freeze avoid KYC fee,2024-03-20T21:48:16.000Z,true,2024-03-23,2024-03-18T00:00:00.000Z
61b259f1-7895-4e21-a0ed-3128d840c913,SATARK-0E1EB78D,9e3eda48808a4435,2024-02-24T12:09:45.984Z,KYC,M,OPEN,,KOTAK005,Rajasthan,KYC,2789.58,important aadhaar KYC link bank account fee urgent,2024-02-21T21:30:45.000Z,true,2024-02-24,2024-02-19T00:00:00.000Z
506be266-8c55-4b2c-9dbe-cf49f577713c,SATARK-F00BCB97,475fa8d1a3564ae4,2024-03-09T09:11:47.913Z,LOTTERY,M,ESCALATED,,ICICI003,Maharashtra,LOTTERY,5400.0,lottery winner advance payment,2024-03-06T21:04:30.000Z,true,2024-03-09,2024-03-04T00:00:00.000Z
d8b7d90a-f95f-4719-88d7-1dbf1ff188da,SATARK-81D5D009,c000ef40f1e47eee,2024-03-06T23:55:24.531Z,LOTTERY,M,OPEN,,INDUS010,Maharashtra,LOTTERY,3352.33,winner certificate processing fee,2024-03-06T11:41:01.000Z,true,2024-03-06,2024-03-04T00:00:00.000Z
8ab5d3eb-dc3c-43ef-969f-de9a8b152210,SATARK-FD3F77A8,0e4f0aa67a3a2a78,2024-01-09T23:32:04.632Z,LEGITIMATE,S,RESOLVED,79.0,BOB007,Gujarat,LEGITIMATE,1205.43,table delivery,2024-01-09T21:30:02.000Z,true,2024-01-09,2024-01-08T00:00:00.000Z
6c0a3021-5aaa-4ba9-a17f-6dc0a08ea258,SATARK-FF058B65,82b2dc4ab032573a,2024-01-15T16:24:38.780Z,JOB,M,OPEN,,SBI001,Telangana,JOB,5767.83,offshore job registration fee,2024-01-14T21:06:06.000Z,true,2024-01-15,2024-01-15T00:00:00.000Z
238e28ab-7f3f-43c4-b762-f871be6d83da,SATARK-4A1D37B1,541c0f5637f78810,2024-02-11T20:15:14.866Z,EMERGENCY,XL,OPEN,,KOTAK005,Maharashtra,EMERGENCY,50000.0,hospital deposit friend emergency,2024-02-10T14:47:09.000Z,true,2024-02-11,2024-02-05T00:00:00.000Z
b001918e-3a4b-4c49-a37b-4485da01aca8,SATARK-F9BF2648,336a8c5e7fd3fdbe,2024-03-23T02:53:35.878Z,LOTTERY,M,OPEN,,ICICI003,Delhi,LOTTERY,5415.37,wiqner certificate processing fee,2024-03-22T20:40:46.000Z,true,2024-03-23,2024-03-18T00:00:00.000Z
4bddb936-3d16-4ecd-9106-7630bc5236af,SATARK-4B39EA93,d7291913684651c7,2024-01-14T15:45:59.047Z,LOTTERY,M,OPEN,,PNB006,Maharashtra,LOTTERY,2313.92,lucky winner verification fee,2024-01-11T21:31:18.000Z,true,2024-01-14,2024-01-08T00:00:00.000Z
b31966be-35d9-41c0-a88a-c9485550f687,SATARK-54AD4E9E,46592845b9fc5422,2024-03-15T18:56:23.853Z,JOB,M,ESCALATED,,KOTAK005,Telangana,JOB,3548.38,part time job advwnce fee,2024-03-12T20:22:09.000Z,true,2024-03-15,2024-03-11T00:00:00.000Z
f0321aed-01e2-478d-83a3-553bd646ea12,SATARK-662D1FBA,cd8d1b877976bcc6,2024-01-29T22:23:38.836Z,TECH_SUPPORT,S,RESOLVED,45.0,AXIS004,Haryana,TECH_SUPPORT,500.0,flipkart refund processing charge aaj hi,2024-01-27T21:26:34.000Z,true,2024-01-29,2024-01-29T00:00:00.000Z
f31b3c66-f1a6-4ac4-9973-9df1e78a86d0,SATARK-7C662277,f3a18084bb977cd3,2024-01-14T11:52:07.717Z,LOTTERY,M,OPEN,,KOTAK005,Mizoram,LOTTERY,2100.0,prize delivery charge advance kal tak,2024-01-12T20:25:18.000Z,true,2024-01-14,2024-01-08T00:00:00.000Z
10d1e274-9d3d-409c-91f2-6f485c63632e,SATARK-8C765C28,44bfe68a2d9b4dd3,2024-01-15T20:57:58.884Z,TECH_SUPPORT,M,ESCALATED,,BOB007,Kerala,TECH_SUPPORT,5900.0,tech supplrt refund verification,2024-01-14T22:05:26.000Z,true,2024-01-15,2024-01-15T00:00:00.000Z
c9a6b5bd-dc02-4180-bac1-79005bd3e207,SATARK-07C6B152,33dc63f5ce3a0622,2024-02-12T14:53:13.610Z,KYC,M,OPEN,,PNB006,Tamil Nadu,KYC,3100.0,mobile number KYC update penalty,2024-02-10T20:28:08.000Z,true,2024-02-12,2024-02-12T00:00:00.000Z
93c0cbf2-5ed8-48f7-a89e-cd0182a0aa75,SATARK-87113175,334671ad8ce1ccfc,2024-02-20T21:52:13.790Z,KYC,M,RESOLVED,40.0,INDUS010,Telangana,KYC,5000.0,important aadhar kyc update penalty avoidance fee,2024-02-20T20:49:26.000Z,true,2024-02-20,2024-02-19T00:00:00.000Z
ce1a6cd0-fe4b-43be-baf1-bbd7135be3da,SATARK-13054841,f59a9d31733f7b21,2024-02-03T18:20:27.332Z,JOB,M,OPEN,,PNB006,Karnataka,JOB,2139.6,training deposit job advance,2024-01-31T20:28:50.000Z,true,2024-02-03,2024-01-29T00:00:00.000Z
ffd5df05-880d-4480-83d0-fd3ca4eaa3bc,SATARK-DE3BCE27,c63b33d7780b55b6,2024-02-24T20:09:27.281Z,INVESTMENT,M,ESCALATED,,KOTAK005,Madhya Pradesh,INVESTMENT,5000.0,crypto exchange verification fee,2024-02-21T21:09:55.000Z,true,2024-02-24,2024-02-19T00:00:00.000Z
ace1db39-2e97-43f4-a8a9-ee0bb697271e,SATARK-70EA18D6,05243334cec00d3c,2024-02-22T06:18:49.000Z,KYC,M,OPEN,,SBI001,Odisha,KYC,3576.07,please SIM card KYC verification charge,2024-02-19T22:09:30.000Z,true,2024-02-22,2024-02-19T00:00:00.000Z
72af4cc6-9bb6-4cd0-b789-06d406ac72a7,SATARK-91AC5EF6,c76b881533c14411,2024-01-22T00:47:53.308Z,KYC,S,RESOLVED,85.0,ICICI003,Karnataka,KYC,1176.11,electricity meter KYC fee,2024-01-19T20:24:46.000Z,true,2024-01-22,2024-01-22T00:00:00.000Z
54917b5c-3c3b-4a0f-9afa-b1fd2b6bc331,SATARK-A0230C29,a3ecbd83b52564a2,2024-01-27T14:11:37.711Z,LEGITIMATE,M,OPEN,,UNION009,Tamil Nadu,LEGITIMATE,2094.53,school fees,2024-01-26T15:05:16.000Z,true,2024-01-27,2024-01-22T00:00:00.000Z
cb394a37-7ec3-4235-9604-fc900b6dd875,SATARK-3696CF7F,2c1ec2dda6bd5d20,2024-03-13T18:37:28.060Z,LOTTERY,S,OPEN,,CANARA008,Tamil Nadu,LOTTERY,1000.0,prize money processing charge,2024-03-11T22:32:01.000Z,true,2024-03-13,2024-03-11T00:00:00.000Z
72b26532-a30d-4489-90af-9925e2b8600f,SATARK-96C2F74B,013da6f4d110df28,2024-03-08T00:20:34.091Z,KYC,M,RESOLVED,10.0,CANARA008,Delhi,KYC,2108.75,bijli KYC update fee disconnection bachao,2024-03-05T21:52:32.000Z,true,2024-03-08,2024-03-04T00:00:00.000Z
396bd23e-5981-4625-bdb2-efd6bf85e9c4,SATARK-1868FCA6,0955e08b3e216a4d,2024-03-16T17:21:11.588Z,LOTTERY,M,RESOLVED,77.0,ICICI003,Gujarat,LOTTERY,4468.36,lucky winner verificatiqn fee,2024-03-15T15:03:21.000Z,true,2024-03-16,2024-03-11T00:00:00.000Z
922959a0-7ef0-4908-9da4-3278f3e34023,SATARK-1D85F972,f3d7efcaa17de00f,2024-02-25T20:20:42.103Z,KYC,M,OPEN,,CANARA008,Assam,KYC,3192.93,bank accounx KYC update fee,2024-02-23T09:35:45.000Z,true,2024-02-25,2024-02-19T00:00:00.000Z
575b12eb-908d-4e7f-8b03-b070374f68f8,SATARK-01FEBA0D,226a822ac21e10e5,2024-02-26T18:15:11.507Z,KYC,S,ESCALATED,,AXIS004,Delhi,KYC,862.77,electricity KYC penalty avoid disconnection,2024-02-23T22:33:32.000Z,true,2024-02-26,2024-02-26T00:00:00.000Z
228a501a-01fb-4715-9870-89574609c0a6,SATARK-D606FED7,b17626876734f469,2024-02-10T01:28:42.863Z,KYC,S,OPEN,,SBI001,Delhi,KYC,1200.0,mobile number KYC update penalty,2024-02-09T22:01:23.000Z,true,2024-02-10,2024-02-05T00:00:00.000Z
54e92bb2-bac3-4ec6-811f-a7f7a42885b1,SATARK-CF587123,fbb697678a09de48,2024-03-25T21:49:21.378Z,IMPERSONATION,L,OPEN,,PNB006,Madhya Pradesh,IMPERSONATION,15971.33,ED case clearance fee,2024-03-22T22:22:44.000Z,true,2024-03-25,2024-03-25T00:00:00.000Z
52e2f780-9417-49a4-8975-e105687ee8d6,SATARK-A96E8BF4,97a5515c93e731e6,2024-03-10T09:57:32.363Z,LEGITIMATE,M,OPEN,,CANARA008,Maharashtra,LEGITIMATE,2306.79,card game,2024-03-07T20:32:03.000Z,true,2024-03-10,2024-03-04T00:00:00.000Z
6862ee9d-481a-46bc-adf0-03b650e7ebdf,SATARK-9A0B27E7,6429fb7b405e1ec6,2024-03-01T23:11:39.521Z,LEGITIMATE,M,RESOLVED,88.0,SBI001,Karnataka,LEGITIMATE,3937.91,sharma ji,2024-02-29T20:06:52.000Z,true,2024-03-01,2024-02-26T00:00:00.000Z
392e86c7-a606-4a07-9a4d-6c7526b1a334,SATARK-2D19554B,d5e77b1ba8fc8315,2024-03-18T12:58:45.264Z,KYC,M,ESCALATED,,HDFC002,Uttar Pradesh,KYC,5000.0,bank KYC verification penalty urgent,2024-03-17T18:31:38.000Z,true,2024-03-18,2024-03-18T00:00:00.000Z
cbd3f31e-09bc-4dbb-b096-19bcf6a3a7ac,SATARK-13B9A78E,bb2ee5ee1f5f801f,2024-03-01T23:58:32.370Z,KYC,M,OPEN,,SBI001,Maharashtra,KYC,2431.65,UPI KYC verification charge,2024-03-01T21:46:11.000Z,true,2024-03-01,2024-02-26T00:00:00.000Z
0613ec0f-b834-49b3-9b4d-225f7b448c89,SATARK-EFAC5CD9,85fcdfe6eef310ff,2024-03-19T15:16:20.764Z,TECH_SUPPORT,M,OPEN,,PNB006,Karnataka,TECH_SUPPORT,9929.24,please refund transaction verification fee,2024-03-16T20:02:35.000Z,true,2024-03-19,2024-03-18T00:00:00.000Z
216f65af-f995-4e2d-a760-059af8f77d0d,SATARK-5640EC1B,a23ca4047faecaf9,2024-03-06T00:38:08.385Z,KYC,M,OPEN,,BOB007,West Bengal,KYC,2500.0,airtel KYC update charge urgent,2024-03-05T22:41:12.000Z,true,2024-03-06,2024-03-04T00:00:00.000Z
d6a03ff3-99a1-4cc9-9d5b-a43a40386ce7,SATARK-F79A0168,df587383e1125a3b,2024-02-10T22:16:57.815Z,TECH_SUPPORT,M,ESCALATED,,CANARA008,West Bengal,TECH_SUPPORT,6707.36,OTP verification refund fee,2024-02-10T20:27:06.000Z,true,2024-02-10,2024-02-05T00:00:00.000Z
f118666c-092e-4f8a-97f9-b4ed12458f07,SATARK-546CA0D5,bac28544c0999272,2024-01-30T09:51:57.509Z,LOTTERY,M,RESOLVED,45.0,KOTAK005,Karnataka,LOTTERY,3188.76,KBC winner processing fee,2024-01-27T21:55:41.000Z,true,2024-01-30,2024-01-29T00:00:00.000Z
8b86d65e-0c74-4c76-99c0-578372e7f201,SATARK-AC0E40BD,c288aa7547b62881,2024-01-29T21:46:58.759Z,IMPERSONATION,L,OPEN,,SBI001,Andhra Pradesh,IMPERSONATION,12288.65,tax evasion settlementrpayment,2024-01-28T22:09:55.000Z,true,2024-01-29,2024-01-29T00:00:00.000Z
30fce683-32d1-47d7-96e6-197fa0208b7d,SATARK-0814BCB9,5b6070db39464db5,2024-03-19T18:52:42.545Z,LEGITIMATE,L,OPEN,,PNB006,Tamil Nadu,LEGITIMATE,10330.34,help ke liye,2024-03-17T14:12:55.000Z,true,2024-03-19,2024-03-18T00:00:00.000Z
22b85c02-f4fd-40f7-aa81-e8ec5d044968,SATARK-A6C3554B,97682d289bb3bbd6,2024-03-19T06:27:13.374Z,LEGITIMATE,XS,OPEN,,SBI001,Uttar Pradesh,LEGITIMATE,249.93,png bill,2024-03-18T19:18:28.000Z,true,2024-03-19,2024-03-18T00:00:00.000Z
32d28f50-c206-40db-bfd2-c185347b60cb,SATARK-B2BCA12D,d266827d534f00ba,2024-01-20T23:29:05.687Z,LEGITIMATE,S,RESOLVED,61.0,PNB006,Maharashtra,LEGITIMATE,1721.21,flipkart refund,2024-01-19T07:35:07.000Z,true,2024-01-20,2024-01-15T00:00:00.000Z
58557bd2-c29c-43cc-aae8-65a50c9432a1,SATARK-A6594162,3ad29dbfc4a0c586,2024-03-17T04:20:00.177Z,KYC,S,RESOLVED,62.0,UNION009,Haryana,KYC,997.02,kyc update fee electricity board bhai,2024-03-16T21:25:23.000Z,true,2024-03-17,2024-03-11T00:00:00.000Z
56db7e61-cc6b-4fcb-84b6-ea60f898d399,SATARK-630F84BC,3c5299d8dc21f638,2024-01-04T12:50:43.920Z,IMPERSONATION,L,OPEN,,KOTAK005,Maharashtra,IMPERSONATION,12400.0,legal notice settlement advance,2024-01-04T10:08:15.000Z,true,2024-01-04,2024-01-01T00:00:00.000Z
473dc127-a653-43cf-9fcf-002039c336b8,SATARK-0D1021CC,777be09118dedcc7,2024-02-14T14:31:29.790Z,IMPERSONATION,M,RESOLVED,34.0,UNION009,Maharashtra,IMPERSONATION,2332.81,cyber crime caqe settlement,2024-02-13T22:00:33.000Z,true,2024-02-14,2024-02-12T00:00:00.000Z
b08f776f-6cee-421e-b317-7689cf21a511,SATARK-5F624D1D,1414c6d17333a996,2024-01-14T13:03:42.469Z,TECH_SUPPORT,M,OPEN,,HDFC002,Gujarat,TECH_SUPPORT,5900.0,refund de rahe hain fee bhejo,2024-01-14T07:09:04.000Z,true,2024-01-14,2024-01-08T00:00:00.000Z
158733fa-bbd6-420e-9f72-1d28fa47e646,SATARK-9F0232E5,070ab2e910f060f8,2024-03-18T17:07:39.624Z,LOTTERY,M,OPEN,,AXIS004,Punjab,LOTTERY,6309.7,inam claim processing fee,2024-03-17T20:02:39.000Z,true,2024-03-18,2024-03-18T00:00:00.000Z
15b5cfd1-507b-4371-a18d-5255b9520d18,SATARK-B344C785,5380e2e2ab91c4c7,2024-03-01T06:03:33.561Z,EMERGENCY,L,ESCALATED,,CANARA008,Rajasthan,EMERGENCY,15200.0,ICU deposit advance urgent,2024-02-27T22:13:34.000Z,true,2024-03-01,2024-02-26T00:00:00.000Z
94ca1e0f-0f06-476c-9cd7-c22b90c63c79,SATARK-C8A09459,bb9d0518f90b86a4,2024-03-24T00:42:41.872Z,TECH_SUPPORT,M,RESOLVED,16.0,KOTAK005,Madhya Pradesh,TECH_SUPPORT,2400.0,customer helpdesk refund advance,2024-03-22T21:42:11.000Z,true,2024-03-24,2024-03-18T00:00:00.000Z
31e51305-7aa4-465a-bc87-4db486c3abb0,SATARK-930C9E1F,15d74c38b5162b75,2024-03-09T10:31:54.395Z,IMPERSONATION,L,RESOLVED,56.0,SBI001,Karnataka,IMPERSONATION,14600.0,arrest warrant settlement fee,2024-03-08T21:21:27.000Z,true,2024-03-09,2024-03-04T00:00:00.000Z
c8917174-d52f-414d-b125-aae1eceba742,SATARK-36C2D2A5,94020409d6af730e,2024-01-07T00:27:35.382Z,LEGITIMATE,S,OPEN,,ICICI003,Madhya Pradesh,LEGITIMATE,578.62,insurance premium,2024-01-04T19:04:21.000Z,true,2024-01-07,2024-01-01T00:00:00.000Z
bbd882cf-fc73-41c9-bfc2-c06e870e0793,SATARK-AF7DE099,7a6f0e47e63b1652,2024-02-18T18:42:38.696Z,LOTTERY,M,ESCALATED,,INDUS010,Tamil Nadu,LOTTERY,4654.18,jeet ka inam processing,2024-02-16T22:48:30.000Z,true,2024-02-18,2024-02-12T00:00:00.000Z
15f8f441-b25d-4900-8c64-8b407bae7b7f,SATARK-B944F442,25b4c8b6e01ab47e,2024-03-03T01:39:50.594Z,LOTTERY,M,ESCALATED,,SBI001,Uttar Pradesh,LOTTERY,5225.48,lottery prize tax payuent advance,2024-03-01T20:55:26.000Z,true,2024-03-03,2024-02-26T00:00:00.000Z
df3badac-f342-4160-881f-0135f52f2f43,SATARK-ED9DA350,2df03b69dc74ac43,2024-02-23T15:04:47.181Z,TECH_SUPPORT,M,OPEN,,AXIS004,West Bengal,TECH_SUPPORT,2393.66,insurance refund processing fee,2024-02-21T13:06:52.000Z,true,2024-02-23,2024-02-19T00:00:00.000Z
cc8a9d3b-f663-4533-98d5-49903be91f7e,SATARK-8D04E6D6,913ef45b68c8ce41,2024-02-24T06:43:29.483Z,IMPERSONATION,L,ESCALATED,,INDUS010,Maharashtra,IMPERSONATION,14048.47,income tax penalty payment,2024-02-21T22:15:16.000Z,true,2024-02-24,2024-02-19T00:00:00.000Z
86fa6712-c006-4700-8d98-6917570a261b,SATARK-A0F0B325,055c55239f32ca2d,2024-03-29T00:06:46.624Z,IMPERSONATION,M,OPEN,,CANARA008,Haryana,IMPERSONATION,9945.58,FIR settlement fee,2024-03-28T22:06:43.000Z,true,2024-03-29,2024-03-25T00:00:00.000Z
7c7d156b-39a9-4fe9-bd54-34fd9c57c267,SATARK-F366FBC5,f311e228d086db04,2024-02-20T15:47:47.233Z,LOTTERY,M,RESOLVED,50.0,CANARA008,Maharashtra,LOTTERY,7100.0,winner certificate processing fee,2024-02-17T21:56:46.000Z,true,2024-02-20,2024-02-19T00:00:00.000Z
b9d9bc2f-75cf-4137-814c-bb23e92a80b0,SATARK-DDF41453,32d47f997934bb71,2024-01-30T05:55:23.315Z,KYC,M,OPEN,,KOTAK005,Karnataka,KYC,4500.0,bank kyc penalty fees urgent payment,2024-01-29T21:20:56.000Z,true,2024-01-30,2024-01-29T00:00:00.000Z
de8a7b55-4fc3-4787-8de7-fa0b01162a88,SATARK-0989AF6A,e63de19c11fa200f,2024-01-07T00:26:27.955Z,IMPERSONATION,M,OPEN,,INDUS010,Karnataka,IMPERSONATION,2000.0,TRAI disconnection penalty fee,2024-01-05T13:51:13.000Z,true,2024-01-07,2024-01-01T00:00:00.000Z
13758e70-03ff-4553-a67f-6c03e3e910f9,SATARK-6CDE35CD,81da586a2718ad9a,2024-03-12T18:49:40.291Z,LEGITIMATE,M,OPEN,,AXIS004,Odisha,LEGITIMATE,2972.94,sofa advance,2024-03-09T20:04:35.000Z,true,2024-03-12,2024-03-11T00:00:00.000Z
d2c12ec0-dcb5-47d0-ac17-345fdf38ba40,SATARK-3C037FAB,abb32073309d4b28,2024-04-01T10:44:44.185Z,TECH_SUPPORT,M,OPEN,,AXIS004,Tamil Nadu,TECH_SUPPORT,4731.5,amazon wale refund denge fee bhmjo,2024-03-30T22:16:27.000Z,true,2024-04-01,2024-04-01T00:00:00.000Z
df95162b-4e60-47f6-a5d7-28cdf1efb86d,SATARK-1568B0C7,c48e013c42eed731,2024-02-24T11:54:34.133Z,KYC,S,OPEN,,ICICI003,Andhra Pradesh,KYC,1300.0,UPI KYC verification charge,2024-02-21T22:55:19.000Z,true,2024-02-24,2024-02-19T00:00:00.000Z
414d7d1d-bbb6-4c74-a709-4bbfcf5fd3ce,SATARK-7969D9EE,db8012eb9c566205,2024-03-01T21:04:56.851Z,JOB,M,ESCALATED,,ICICI003,Uttar Pradesh,JOB,2221.73,Canada PR processing fee advance,2024-03-01T10:31:25.000Z,true,2024-03-01,2024-02-26T00:00:00.000Z
e81cb611-eaf7-4a41-b404-7ab7cddab7bf,SATARK-1535A30A,ba2b7085bf2b7102,2024-01-19T17:32:56.453Z,KYC,S,ESCALATED,,BOB007,Telangana,KYC,800.0,png gas KYC verification charge,2024-01-17T20:27:18.000Z,true,2024-01-19,2024-01-15T00:00:00.000Z
746ec92d-4491-4bb5-8bce-abdb81ebd33a,SATARK-7722F403,1cdbdece22dacc25,2024-02-08T01:21:27.673Z,JOB,M,RESOLVED,58.0,HDFC002,Gujarat,JOB,2100.0,training fee job guarantee,2024-02-05T21:40:57.000Z,true,2024-02-08,2024-02-05T00:00:00.000Z
9bcc9b6a-f344-41c7-a213-abed57b49dbf,SATARK-C2011251,176504c4d87d7a92,2024-03-03T06:53:49.040Z,LEGITIMATE,M,OPEN,,ICICI003,Karnataka,LEGITIMATE,7410.99,dinner payment,2024-02-29T20:26:16.000Z,true,2024-03-03,2024-02-26T00:00:00.000Z
358890fc-de62-4f1a-afe7-862cf19fa22a,SATARK-87FDBFED,d156de9f6925aa3b,2024-02-28T19:08:39.887Z,LOTTERY,M,OPEN,,PNB006,Rajasthan,LOTTERY,3100.0,lucky winner verification fee,2024-02-27T22:25:57.000Z,true,2024-02-28,2024-02-26T00:00:00.000Z
5c863602-de7f-4030-958b-e9db05a93604,SATARK-7852410C,ef61b9856280c381,2024-03-15T07:52:46.812Z,KYC,S,RESOLVED,45.0,PNB006,Gujarat,KYC,1352.14,phonepe KYC verification charge,2024-03-13T20:31:03.000Z,true,2024-03-15,2024-03-11T00:00:00.000Z
55e19901-2ecf-4e0c-85ea-24ef5415d529,SATARK-AAB10C50,459c624bcb8cb9c3,2024-03-27T08:09:34.183Z,LOTTERY,M,OPEN,,UNION009,Tamil Nadu,LOTTERY,2165.95,inam claim processing fee,2024-03-25T06:52:47.000Z,true,2024-03-27,2024-03-25T00:00:00.000Z
6d91d40d-2e5b-4d96-a07d-602851f81036,SATARK-C7860EEF,035a20a67babd53c,2024-01-17T14:28:13.794Z,KYC,M,OPEN,,PNB006,Assam,KYC,3409.07,gas KYC penalty fee today only,2024-01-15T22:28:50.000Z,true,2024-01-17,2024-01-15T00:00:00.000Z
bdb96d7b-aaf2-46c1-b1fc-c69c8e847b42,SATARK-398C2A6D,d43b22602437ebb2,2024-01-03T12:54:10.288Z,LOTTERY,M,RESOLVED,49.0,KOTAK005,Tamil Nadu,LOTTERY,2736.04,urgent lucky winner advance required,2024-01-01T08:55:19.000Z,true,2024-01-03,2024-01-01T00:00:00.000Z
7e2c10e0-19b3-4ab5-9ac6-40dc99fc21db,SATARK-93E2E898,8805584af71d73a5,2024-02-19T03:38:30.530Z,KYC,S,OPEN,,INDUS010,Odisha,KYC,500.0,tata sky KYC fee disconnection avoid,2024-02-16T20:28:42.000Z,true,2024-02-19,2024-02-19T00:00:00.000Z
aa827d37-f74d-43cc-890f-db61cbd975d9,SATARK-DFC6FA7D,3919281ba6faaa16,2024-01-07T23:22:07.046Z,TECH_SUPPORT,M,ESCALATED,,INDUS010,Gujarat,TECH_SUPPORT,3492.54,refund processing fee helpdesk,2024-01-06T20:33:43.000Z,true,2024-01-07,2024-01-01T00:00:00.000Z
ef365cf7-bff6-4823-944b-f198afd8a6b9,SATARK-5F311B8E,22091120821ff7c6,2024-03-12T11:07:30.896Z,IMPERSONATION,M,RESOLVED,9.0,BOB007,Himachal Pradesh,IMPERSONATION,5500.0,income tax demand notice payment,2024-03-12T07:39:42.000Z,true,2024-03-12,2024-03-11T00:00:00.000Z
63943c22-9f52-4e28-adba-bf2bc7bbee2c,SATARK-6B0BB1FF,8d72f8bf032802f6,2024-02-05T10:03:02.000Z,JOB,M,RESOLVED,3.0,AXIS004,Kerala,JOB,3432.54,uniform deposit job advance,2024-02-03T22:58:47.000Z,true,2024-02-05,2024-02-05T00:00:00.000Z
b98b4d46-88e4-4694-b022-7588b42f0664,SATARK-A1814BC2,4c23f61f7c7a9482,2024-01-31T01:30:55.085Z,KYC,S,OPEN,,BOB007,Tamil Nadu,KYC,500.0,gas connection KYC update fee,2024-01-28T21:03:18.000Z,true,2024-01-31,2024-01-29T00:00:00.000Z
b4e15c6d-b5c9-48fb-9021-85c0bb9d8858,SATARK-FBBAAA24,7ed06d00ae8bdb79,2024-01-23T05:09:18.057Z,LOTTERY,M,ESCALATED,,INDUS010,Uttar Pradesh,LOTTERY,4500.0,inam claim processing fee,2024-01-21T21:11:32.000Z,true,2024-01-23,2024-01-22T00:00:00.000Z
2c10a7df-f9ba-4ae8-8323-d002993b944b,SATARK-950EE531,71349964848c269e,2024-02-16T00:48:09.767Z,INVESTMENT,M,OPEN,,SBI001,West Bengal,INVESTMENT,5000.0,demat account activation fee,2024-02-13T22:46:43.000Z,true,2024-02-16,2024-02-12T00:00:00.000Z
3e9b344d-d4e7-41cb-90ad-cd58a974297d,SATARK-8B5B7EB8,e3abba59339d47bd,2024-02-12T17:33:35.457Z,KYC,S,OPEN,,UNION009,Gujarat,KYC,1963.96,aadhaar KYC link bank account fee,2024-02-10T12:46:36.000Z,true,2024-02-12,2024-02-12T00:00:00.000Z
5e4b7f6a-0f69-44f5-ae78-1fbf389f5f3f,SATARK-C28C4A6A,bd4264f625f5399e,2024-01-04T18:18:04.517Z,IMPERSONATION,M,OPEN,,UNION009,Jharkhand,IMPERSONATION,6700.0,government penalty clearance fee,2024-01-03T22:09:04.000Z,true,2024-01-04,2024-01-01T00:00:00.000Z
f3648699-7e08-425f-b366-0d2f9e354ef2,SATARK-3615624B,fae70c0b8c8f5386,2024-03-19T09:02:47.831Z,KYC,S,ESCALATED,,PNB006,Telangana,KYC,658.16,bijli KvC nahi kiya toh katega,2024-03-18T20:39:55.000Z,true,2024-03-19,2024-03-18T00:00:00.000Z
1c08e538-28eb-406c-981e-25ea0712dd79,SATARK-0D8524D0,e80515f487862226,2024-02-24T03:27:26.234Z,KYC,M,OPEN,,KOTAK005,Maharashtra,KYC,3270.68,electricity meter KYC fee please,2024-02-21T21:46:05.000Z,true,2024-02-24,2024-02-19T00:00:00.000Z
3b40712f-90b3-4e74-ab46-9497e2535a22,SATARK-D0E39A08,4ba862ea87591a55,2024-02-22T02:54:45.436Z,JOB,M,OPEN,,CANARA008,Punjab,JOB,3000.0,internship registration fee,2024-02-21T22:12:05.000Z,true,2024-02-22,2024-02-19T00:00:00.000Z
e3c1e6a6-151e-4cf0-9a43-7085d8d10348,SATARK-E4128BB1,88a0f04ce3d275a6,2024-02-14T15:56:00.963Z,LOTTERY,M,RESOLVED,48.0,PNB006,Maharashtra,LOTTERY,3264.2,please winning amount release fee urgent,2024-02-11T21:53:55.000Z,true,2024-02-14,2024-02-12T00:00:00.000Z
910202dd-0726-440e-88b1-d059cc6fcefe,SATARK-DAEB2856,245f29198ae2f694,2024-03-19T22:57:00.392Z,JOB,S,RESOLVED,62.0,INDUS010,Uttar Pradesh,JOB,1107.24,joining fee MNC company kal tak,2024-03-17T22:19:07.000Z,true,2024-03-19,2024-03-18T00:00:00.000Z
17abe087-d627-4a86-b535-e321ce1853f2,SATARK-80177456,9d1c73bb3572f77e,2024-01-20T22:12:59.751Z,KYC,M,OPEN,,BOB007,Madhya Pradesh,KYC,3100.0,ICICI bank KYC fee urgent,2024-01-19T15:24:53.000Z,true,2024-01-20,2024-01-15T00:00:00.000Z
f34fb68d-d9a4-4824-b4f9-ec7b75a34fc0,SATARK-A83A6090,c5171e3197343398,2024-03-02T00:35:07.024Z,INVESTMENT,M,OPEN,,INDUS010,Maharashtra,INVESTMENT,5000.0,trading profit verification fee,2024-02-29T09:11:49.000Z,true,2024-03-02,2024-02-26T00:00:00.000Z
